ID,tno,bno,instr,ans,stimuli,cong,RT,Response,Status,gno
105405182,59,1,1,2,HS,2,485.449548,1,2,2
105405182,60,1,1,2,HS,2,503.120773,2,1,2
105405182,61,1,2,2,SH,2,561.386712,2,1,2
105405182,62,1,2,1,HS,2,409.637976,1,1,2
105405182,63,1,2,1,HS,2,358.23393,1,1,2
105405182,64,1,1,2,HS,2,445.972103,2,1,2
105405182,65,2,2,1,HS,2,520.059327,1,1,2
105405182,66,2,1,2,HS,2,551.949072,2,1,2
105405182,67,2,2,1,SS,1,343.289771,1,1,2
105405182,68,2,1,1,SS,1,416.140619,1,1,2
105405182,69,2,1,2,HH,1,350.297159,2,1,2
105405182,70,2,1,1,SS,1,413.298247,1,1,2
105405182,71,2,1,2,HS,2,299.79508,2,1,2
105405182,72,2,2,2,HH,1,396.708991,1,2,2
105405182,73,2,2,2,SH,2,1058.836373,1,2,2
105405182,74,2,2,2,SH,2,775.057872,1,2,2
105405182,75,2,2,1,SS,1,559.331492,1,1,2
105405182,76,2,1,2,HH,1,519.469946,2,1,2
105405182,77,2,1,1,SS,1,600.708108,1,1,2
105405182,78,2,2,2,HH,1,357.455855,2,1,2
105405182,79,2,1,1,SS,1,668.192933,1,1,2
105405182,80,2,2,2,SH,2,576.840316,2,1,2
105405182,81,2,1,1,SH,2,783.575313,1,1,2
105405182,82,2,1,2,HH,1,517.056623,2,1,2
105405182,83,2,1,2,HS,2,375.26594,2,1,2
105405182,84,2,2,1,SS,1,534.878532,1,1,2
105405182,85,2,2,2,SH,2,461.692796,2,1,2
105405182,86,2,1,2,HS,2,728.860161,2,1,2
105405182,87,2,2,1,SS,1,522.657204,1,1,2
105405182,88,2,1,1,SH,2,484.598675,2,2,2
105405182,89,2,2,2,HH,1,391.565499,2,1,2
105405182,90,2,2,2,SH,2,484.725183,2,1,2
105405182,91,2,2,2,SH,2,534.12398,2,1,2
105405182,92,2,1,1,SS,1,384.19143,1,1,2
105405182,93,2,2,2,SH,2,470.003206,2,1,2
105405182,94,2,1,2,HH,1,409.117817,2,1,2
105405182,95,2,2,1,HS,2,400.787734,1,1,2
105405182,96,2,2,1,HS,2,387.996351,1,1,2
105405182,97,2,1,2,HH,1,322.05353,2,1,2
105405182,98,2,1,1,SS,1,858.684032,1,1,2
105405182,99,2,2,1,HS,2,485.458049,2,2,2
105405182,100,2,1,2,HS,2,463.450578,2,1,2
105405182,101,2,2,1,SS,1,498.360909,1,1,2
105405182,102,2,1,1,SH,2,563.372994,1,1,2
105405182,103,2,2,1,HS,2,532.819252,1,1,2
105405182,104,2,2,1,HS,2,476.661702,1,1,2
105405182,105,2,1,1,SH,2,486.456279,2,2,2
105405182,106,2,1,1,SH,2,825.306511,1,1,2
105405182,107,2,1,2,HH,1,326.17537,2,1,2
105405182,108,2,1,1,SH,2,446.028576,1,1,2
105405182,109,2,1,2,HS,2,401.248762,1,2,2
105405182,110,2,1,2,HS,2,543.185275,2,1,2
105405182,111,2,1,1,SH,2,344.9044,1,1,2
105405182,112,2,1,1,SH,2,455.20602,1,1,2
105405182,113,2,2,2,HH,1,420.519019,2,1,2
105405182,114,2,2,1,HS,2,433.256941,1,1,2
105405182,115,2,2,2,HH,1,382.073383,2,1,2
105405182,116,2,2,2,HH,1,411.742286,2,1,2
105405182,117,2,2,1,SS,1,281.973292,1,1,2
105405182,118,2,1,2,HS,2,291.141731,2,1,2
105405182,119,2,1,2,HH,1,357.431301,2,1,2
105405182,120,2,1,1,SS,1,395.245894,1,1,2
105405182,121,2,1,2,HH,1,281.690783,2,1,2
105405182,122,2,2,2,SH,2,412.560073,2,1,2
105405182,123,2,2,2,HH,1,385.976583,2,1,2
105405182,124,2,2,2,HH,1,320.825338,2,1,2
105405182,125,2,1,1,SS,1,282.613508,1,1,2
105405182,126,2,2,1,SS,1,548.910226,1,1,2
105405182,127,2,2,1,SS,1,419.777234,1,1,2
105405182,128,2,2,1,HS,2,449.467427,2,2,2
107702053,1,1,2,2,SH,2,1122.511374,1,2,2
107702053,2,1,2,2,SH,2,1066.144595,2,1,2
107702053,3,1,1,2,HH,1,829.159649,2,1,2
107702053,4,1,1,1,SH,2,1065.083164,1,1,2
107702053,5,1,1,2,HS,2,452.187733,2,1,2
107702053,6,1,1,1,SH,2,559.600792,1,1,2
107702053,7,1,1,1,SH,2,502.513753,1,1,2
107702053,8,1,1,2,HS,2,455.674115,2,1,2
107702053,9,1,2,2,HH,1,515.231043,2,1,2
107702053,10,1,1,2,HS,2,925.032879,2,1,2
107702053,11,1,2,1,SS,1,564.644248,1,1,2
107702053,12,1,2,1,SS,1,444.590777,1,1,2
107702053,13,1,2,2,SH,2,614.996669,2,1,2
107702053,14,1,2,1,SS,1,476.040399,1,1,2
107702053,15,1,1,2,HS,2,605.731174,2,1,2
107702053,16,1,2,2,HH,1,507.986105,2,1,2
107702053,17,1,2,2,HH,1,670.174308,2,1,2
107702053,18,1,1,1,SH,2,488.746059,1,1,2
107702053,19,1,1,2,HH,1,418.986611,2,1,2
107702053,20,1,1,1,SS,1,535.872478,1,1,2
107702053,21,1,1,1,SH,2,926.719833,1,1,2
107702053,22,1,1,1,SS,1,495.005262,1,1,2
107702053,23,1,2,1,SS,1,616.272245,1,1,2
107702053,24,1,2,1,HS,2,612.208874,1,1,2
107702053,25,1,1,2,HH,1,424.77857,2,1,2
107702053,26,1,1,2,HH,1,406.852886,2,1,2
107702053,27,1,1,1,SH,2,443.116559,1,1,2
107702053,28,1,2,2,SH,2,583.7807,2,1,2
107702053,29,1,2,1,SS,1,470.53845,1,1,2
107702053,30,1,2,2,HH,1,506.099838,2,1,2
107702053,31,1,2,2,SH,2,484.086709,2,1,2
107702053,32,1,2,2,SH,2,662.69745,2,1,2
107702053,33,1,1,2,HS,2,1002.59832,2,1,2
107702053,34,1,1,1,SS,1,471.985494,1,1,2
107702053,35,1,1,2,HS,2,745.938309,2,1,2
107702053,36,1,2,2,SH,2,497.639774,2,1,2
107702053,37,1,1,2,HH,1,811.144145,2,1,2
107702053,38,1,2,2,HH,1,585.850896,2,1,2
107702053,39,1,2,1,SS,1,512.366929,1,1,2
107702053,40,1,2,1,SS,1,504.902466,1,1,2
107702053,41,1,1,1,SS,1,521.844473,1,1,2
107702053,42,1,1,1,SS,1,658.569137,1,1,2
107702053,43,1,2,2,HH,1,820.553586,2,1,2
107702053,44,1,2,1,HS,2,826.50721,1,1,2
107702053,45,1,1,2,HH,1,438.677477,2,1,2
107702053,46,1,1,1,SS,1,667.882084,1,1,2
107702053,47,1,2,1,HS,2,941.111816,1,1,2
107702053,48,1,1,2,HH,1,524.85518,2,1,2
107702053,49,1,1,1,SH,2,918.630204,1,1,2
107702053,50,1,2,2,SH,2,717.900213,2,1,2
107702053,51,1,2,1,HS,2,703.275598,1,1,2
107702053,52,1,1,2,HS,2,656.825061,2,1,2
107702053,53,1,1,1,SS,1,517.125097,1,1,2
107702053,54,1,2,2,HH,1,509.326661,2,1,2
107702053,55,1,2,1,SS,1,695.789605,1,1,2
107702053,56,1,2,1,HS,2,721.560262,1,1,2
107702053,57,1,1,1,SH,2,689.776267,1,1,2
107702053,58,1,1,2,HH,1,434.775097,2,1,2
107702053,59,1,2,1,HS,2,544.825117,1,1,2
107702053,60,1,1,1,SS,1,600.19698,1,1,2
107702053,61,1,2,2,HH,1,502.224964,2,1,2
107702053,62,1,2,1,HS,2,672.670176,1,1,2
107702053,63,1,1,2,HS,2,450.136204,2,1,2
107702053,64,1,2,1,HS,2,525.298438,1,1,2
107702053,65,2,2,2,SH,2,762.910232,2,1,2
107702053,66,2,2,1,SS,1,441.520634,1,1,2
107702053,67,2,1,1,SH,2,1229.952289,2,2,2
107702053,68,2,1,1,SS,1,785.63444,1,1,2
107702053,69,2,2,1,HS,2,527.522249,1,1,2
107702053,70,2,1,2,HH,1,514.44788,2,1,2
107702053,71,2,1,1,SS,1,834.386646,2,2,2
107702053,72,2,1,1,SH,2,1318.153887,1,1,2
107702053,73,2,2,1,SS,1,472.2019,1,1,2
107702053,74,2,1,1,SH,2,962.176446,1,1,2
107702053,75,2,2,1,HS,2,-999,-999,3,2
107702053,76,2,1,2,HS,2,725.332646,2,1,2
107702053,77,2,1,2,HH,1,469.234922,2,1,2
107702053,78,2,1,1,SH,2,857.057209,1,1,2
107702053,79,2,2,1,SS,1,508.128456,1,1,2
107702053,80,2,1,2,HH,1,485.913743,2,1,2
107702053,81,2,2,1,HS,2,553.360733,1,1,2
107702053,82,2,2,2,HH,1,615.822337,1,2,2
107702053,83,2,1,1,SS,1,702.110743,1,1,2
107702053,84,2,1,2,HS,2,801.359925,2,1,2
107702053,85,2,2,2,SH,2,822.464498,2,1,2
107702053,86,2,2,1,HS,2,627.408955,1,1,2
107702053,87,2,2,1,HS,2,687.783699,1,1,2
107702053,88,2,2,2,SH,2,609.51819,2,1,2
107702053,89,2,2,1,SS,1,536.227694,1,1,2
107702053,90,2,1,1,SH,2,600.942091,2,2,2
107702053,91,2,2,2,HH,1,605.179254,2,1,2
107702053,92,2,2,2,SH,2,548.856207,2,1,2
107702053,93,2,1,2,HH,1,925.202948,2,1,2
107702053,94,2,1,1,SS,1,589.576137,1,1,2
107702053,95,2,1,2,HH,1,804.085265,2,1,2
107702053,96,2,2,1,HS,2,562.582732,1,1,2
107702053,97,2,1,2,HS,2,377.155277,2,1,2
107702053,98,2,1,2,HH,1,374.604987,2,1,2
107702053,99,2,1,1,SS,1,605.452188,1,1,2
107702053,100,2,2,1,HS,2,570.862732,1,1,2
107702053,101,2,1,2,HH,1,376.95036,2,1,2
107702053,102,2,1,2,HH,1,369.446652,2,1,2
107702053,103,2,2,2,SH,2,1175.932429,2,1,2
107702053,104,2,2,2,HH,1,544.059783,2,1,2
107702053,105,2,2,2,HH,1,456.654026,2,1,2
107702053,106,2,2,2,HH,1,371.857539,2,1,2
107702053,107,2,2,2,SH,2,691.376254,2,1,2
107702053,108,2,2,1,SS,1,486.756134,1,1,2
107702053,109,2,1,2,HS,2,985.151203,2,1,2
107702053,110,2,2,1,SS,1,504.665992,1,1,2
107702053,111,2,1,1,SH,2,1026.26659,1,1,2
107702053,112,2,1,2,HS,2,374.342975,2,1,2
107702053,113,2,2,2,SH,2,645.265518,2,1,2
107702053,114,2,2,1,SS,1,458.77713,1,1,2
107702053,115,2,2,2,HH,1,654.543286,2,1,2
107702053,116,2,2,1,SS,1,419.49512,1,1,2
107702053,117,2,2,2,SH,2,736.176292,2,1,2
107702053,118,2,1,2,HS,2,371.068918,2,1,2
107702053,119,2,1,2,HS,2,482.228692,2,1,2
107702053,120,2,1,1,SH,2,404.859118,1,1,2
107702053,121,2,1,1,SH,2,418.139675,1,1,2
107702053,122,2,2,2,HH,1,446.026073,2,1,2
107702053,123,2,1,1,SS,1,755.589805,1,1,2
107702053,124,2,2,1,HS,2,-999,-999,3,2
107702053,125,2,1,1,SS,1,431.219868,1,1,2
107702053,126,2,1,2,HS,2,371.83104,2,1,2
107702053,127,2,1,1,SS,1,539.862747,1,1,2
107702053,128,2,2,2,HH,1,420.37375,2,1,2
107702055,1,1,2,2,SH,2,1080.466146,2,1,2
107702055,2,1,2,2,SH,2,764.143425,2,1,2
107702055,3,1,1,2,HH,1,900.204343,2,1,2
107702055,4,1,1,1,SH,2,703.137755,1,1,2
107702055,5,1,1,2,HS,2,959.995434,2,1,2
107702055,6,1,1,1,SH,2,648.115477,1,1,2
107702055,7,1,1,1,SH,2,731.646376,1,1,2
107702055,8,1,1,2,HS,2,1004.113702,2,1,2
107702055,9,1,2,2,HH,1,785.450156,2,1,2
107702055,10,1,1,2,HS,2,775.067664,2,1,2
107702055,11,1,2,1,SS,1,846.485646,1,1,2
107702055,12,1,2,1,SS,1,609.351578,1,1,2
107702055,13,1,2,2,SH,2,1015.513736,1,2,2
107702055,14,1,2,1,SS,1,-999,-999,3,2
107702055,15,1,1,2,HS,2,616.7612,2,1,2
107702055,16,1,2,2,HH,1,789.418712,2,1,2
107702055,17,1,2,2,HH,1,588.023476,2,1,2
107702055,18,1,1,1,SH,2,818.168686,1,1,2
107702055,19,1,1,2,HH,1,1032.098358,2,1,2
107702055,20,1,1,1,SS,1,469.119786,1,1,2
107702055,21,1,1,1,SH,2,712.078304,1,1,2
107702055,22,1,1,1,SS,1,546.415288,1,1,2
107702055,23,1,2,1,SS,1,547.320119,1,1,2
107702055,24,1,2,1,HS,2,731.962879,1,1,2
107702055,25,1,1,2,HH,1,597.569988,2,1,2
107702055,26,1,1,2,HH,1,563.104325,2,1,2
107702055,27,1,1,1,SH,2,402.781957,1,1,2
107702055,28,1,2,2,SH,2,1048.668932,2,1,2
107702055,29,1,2,1,SS,1,395.859443,1,1,2
107702055,30,1,2,2,HH,1,635.80688,2,1,2
107702055,31,1,2,2,SH,2,657.352652,2,1,2
107702055,32,1,2,2,SH,2,540.921622,1,2,2
107702055,33,1,1,2,HS,2,1085.351079,2,1,2
107702055,34,1,1,1,SS,1,985.033056,1,1,2
107702055,35,1,1,2,HS,2,415.431164,2,1,2
107702055,36,1,2,2,SH,2,981.281172,1,2,2
107702055,37,1,1,2,HH,1,716.656919,2,1,2
107702055,38,1,2,2,HH,1,623.402062,2,1,2
107702055,39,1,2,1,SS,1,766.188418,1,1,2
107702055,40,1,2,1,SS,1,493.451337,1,1,2
107702055,41,1,1,1,SS,1,688.234247,1,1,2
107702055,42,1,1,1,SS,1,585.776562,1,1,2
107702055,43,1,2,2,HH,1,426.097669,2,1,2
107702055,44,1,2,1,HS,2,513.439123,1,1,2
107702055,45,1,1,2,HH,1,555.398952,2,1,2
107702055,46,1,1,1,SS,1,459.270499,1,1,2
107702055,47,1,2,1,HS,2,597.800543,1,1,2
107702055,48,1,1,2,HH,1,781.418506,2,1,2
107702055,49,1,1,1,SH,2,444.015932,1,1,2
107702055,50,1,2,2,SH,2,617.561359,2,1,2
107702055,51,1,2,1,HS,2,432.093667,1,1,2
107702055,52,1,1,2,HS,2,525.64047,2,1,2
107702055,53,1,1,1,SS,1,391.498499,1,1,2
107702055,54,1,2,2,HH,1,509.969832,2,1,2
107702055,55,1,2,1,SS,1,513.254773,1,1,2
107702055,56,1,2,1,HS,2,636.661147,1,1,2
107702055,57,1,1,1,SH,2,681.122227,2,2,2
107702055,58,1,1,2,HH,1,646.138484,2,1,2
107702055,59,1,2,1,HS,2,1091.132069,1,1,2
107702055,60,1,1,1,SS,1,453.527761,1,1,2
107702055,61,1,2,2,HH,1,511.955364,2,1,2
107702055,62,1,2,1,HS,2,506.249699,1,1,2
107702055,63,1,1,2,HS,2,508.509954,2,1,2
107702055,64,1,2,1,HS,2,486.520138,1,1,2
107702055,65,2,2,2,SH,2,952.187182,2,1,2
107702055,66,2,2,1,SS,1,496.349335,1,1,2
107702055,67,2,1,1,SH,2,714.387564,1,1,2
107702055,68,2,1,1,SS,1,707.437843,1,1,2
107702055,69,2,2,1,HS,2,684.056394,1,1,2
107702055,70,2,1,2,HH,1,503.657115,2,1,2
107702055,71,2,1,1,SS,1,352.678569,1,1,2
107702055,72,2,1,1,SH,2,626.279058,2,2,2
107702055,73,2,2,1,SS,1,528.304264,1,1,2
107702055,74,2,1,1,SH,2,537.300847,1,1,2
107702055,75,2,2,1,HS,2,1129.421452,1,1,2
107702055,76,2,1,2,HS,2,601.023726,1,2,2
107702055,77,2,1,2,HH,1,743.486911,2,1,2
107702055,78,2,1,1,SH,2,919.989046,1,1,2
107702055,79,2,2,1,SS,1,522.441737,1,1,2
107702055,80,2,1,2,HH,1,437.529903,2,1,2
107702055,81,2,2,1,HS,2,426.777413,1,1,2
107702055,82,2,2,2,HH,1,592.043794,2,1,2
107702055,83,2,1,1,SS,1,382.143405,1,1,2
107702055,84,2,1,2,HS,2,582.016405,1,2,2
107702055,85,2,2,2,SH,2,493.493697,1,2,2
107702055,86,2,2,1,HS,2,1078.113517,1,1,2
107702055,87,2,2,1,HS,2,874.148113,1,1,2
107702055,88,2,2,2,SH,2,637.63712,2,1,2
107702055,89,2,2,1,SS,1,634.697357,1,1,2
107702055,90,2,1,1,SH,2,519.083845,1,1,2
107702055,91,2,2,2,HH,1,1288.810441,2,1,2
107702055,92,2,2,2,SH,2,683.30325,2,1,2
107702055,93,2,1,2,HH,1,566.837415,2,1,2
107702055,94,2,1,1,SS,1,382.901823,1,1,2
107702055,95,2,1,2,HH,1,518.16904,2,1,2
107702055,96,2,2,1,HS,2,497.061785,1,1,2
107702055,97,2,1,2,HS,2,740.804819,2,1,2
107702055,98,2,1,2,HH,1,439.639094,2,1,2
107702055,99,2,1,1,SS,1,389.030573,1,1,2
107702055,100,2,2,1,HS,2,587.069042,1,1,2
107702055,101,2,1,2,HH,1,441.839926,2,1,2
107702055,102,2,1,2,HH,1,448.660198,2,1,2
107702055,103,2,2,2,SH,2,702.227125,2,1,2
107702055,104,2,2,2,HH,1,1033.517519,2,1,2
107702055,105,2,2,2,HH,1,591.123873,2,1,2
107702055,106,2,2,2,HH,1,414.369407,2,1,2
107702055,107,2,2,2,SH,2,635.614313,2,1,2
107702055,108,2,2,1,SS,1,433.755073,1,1,2
107702055,109,2,1,2,HS,2,1071.092412,2,1,2
107702055,110,2,2,1,SS,1,459.495262,1,1,2
107702055,111,2,1,1,SH,2,1213.757248,2,2,2
107702055,112,2,1,2,HS,2,859.911119,2,1,2
107702055,113,2,2,2,SH,2,1289.090765,2,1,2
107702055,114,2,2,1,SS,1,468.323346,1,1,2
107702055,115,2,2,2,HH,1,688.327783,2,1,2
107702055,116,2,2,1,SS,1,442.045696,1,1,2
107702055,117,2,2,2,SH,2,695.341631,2,1,2
107702055,118,2,1,2,HS,2,571.450765,2,1,2
107702055,119,2,1,2,HS,2,555.521012,2,1,2
107702055,120,2,1,1,SH,2,884.276307,2,2,2
107702055,121,2,1,1,SH,2,1177.50788,1,1,2
107702055,122,2,2,2,HH,1,711.255626,2,1,2
107702055,123,2,1,1,SS,1,537.470799,1,1,2
107702055,124,2,2,1,HS,2,553.741892,1,1,2
107702055,125,2,1,1,SS,1,833.817294,1,1,2
107702055,126,2,1,2,HS,2,886.890987,2,1,2
107702055,127,2,1,1,SS,1,761.40284,1,1,2
107702055,128,2,2,2,HH,1,473.781053,2,1,2
107702056,1,1,2,2,SH,2,-999,-999,3,2
107702056,2,1,2,2,SH,2,1010.705,1,2,2
107702056,3,1,2,1,HS,2,888.800805,1,1,2
107702056,4,1,1,2,HH,1,459.710048,2,1,2
107702056,5,1,2,1,SS,1,979.533596,1,1,2
107702056,6,1,1,1,SH,2,665.944267,1,1,2
107702056,7,1,1,2,HS,2,405.927568,2,1,2
107702056,8,1,2,2,SH,2,754.939734,2,1,2
107702056,9,1,1,1,SS,1,771.350346,1,1,2
107702056,10,1,1,1,SH,2,-999,-999,3,2
107702056,11,1,1,2,HS,2,765.441114,2,1,2
107702056,12,1,2,1,SS,1,524.800008,1,1,2
107702056,13,1,2,1,SS,1,789.936856,1,1,2
107702056,14,1,1,1,SH,2,499.709527,1,1,2
107702056,15,1,1,2,HH,1,477.994179,2,1,2
107702056,16,1,1,1,SH,2,896.756249,1,1,2
107702056,17,1,1,1,SH,2,729.683732,1,1,2
107702056,18,1,1,1,SH,2,825.901402,1,1,2
107702056,19,1,1,2,HH,1,719.072896,2,1,2
107702056,20,1,1,2,HH,1,429.977669,2,1,2
107702056,21,1,1,2,HS,2,332.773562,2,1,2
107702056,22,1,1,1,SH,2,645.905132,1,1,2
107702056,23,1,1,1,SS,1,384.847043,1,1,2
107702056,24,1,2,2,SH,2,624.808668,1,2,2
107702056,25,1,1,2,HH,1,507.824495,2,1,2
107702056,26,1,2,1,SS,1,486.07549,1,1,2
107702056,27,1,2,2,HH,1,601.305023,2,1,2
107702056,28,1,2,2,SH,2,639.358473,2,1,2
107702056,29,1,1,1,SS,1,516.798862,1,1,2
107702056,30,1,1,2,HS,2,403.969452,2,1,2
107702056,31,1,2,1,HS,2,537.740869,1,1,2
107702056,32,1,2,2,HH,1,697.987873,2,1,2
107702056,33,1,2,2,HH,1,843.385644,2,1,2
107702056,34,1,1,1,SS,1,558.045885,1,1,2
107702056,35,1,1,2,HS,2,908.689451,2,1,2
107702056,36,1,2,2,HH,1,734.968994,2,1,2
107702056,37,1,2,2,HH,1,880.126728,2,1,2
107702056,38,1,1,2,HH,1,1097.746779,2,1,2
107702056,39,1,2,2,HH,1,611.376917,2,1,2
107702056,40,1,2,2,HH,1,968.016759,2,1,2
107702056,41,1,2,1,HS,2,517.357916,1,1,2
107702056,42,1,1,2,HH,1,572.963226,2,1,2
107702056,43,1,1,1,SS,1,588.508786,1,1,2
107702056,44,1,1,1,SS,1,480.513435,1,1,2
107702056,45,1,1,1,SS,1,441.220778,1,1,2
107702056,46,1,2,1,HS,2,629.622849,1,1,2
107702056,47,1,2,2,SH,2,641.630816,2,1,2
107702056,48,1,1,1,SH,2,806.785002,1,1,2
107702056,49,1,1,1,SS,1,653.724636,1,1,2
107702056,50,1,2,1,HS,2,615.378909,1,1,2
107702056,51,1,2,1,SS,1,507.0914,1,1,2
107702056,52,1,2,2,HH,1,443.611396,2,1,2
107702056,53,1,2,2,SH,2,817.679047,2,1,2
107702056,54,1,2,1,SS,1,566.057328,1,1,2
107702056,55,1,2,1,SS,1,484.77515,1,1,2
107702056,56,1,1,2,HH,1,454.406609,2,1,2
107702056,57,1,2,1,SS,1,432.62299,1,1,2
107702056,58,1,2,1,HS,2,484.225057,1,1,2
107702056,59,1,1,2,HS,2,757.321368,2,1,2
107702056,60,1,1,2,HS,2,429.256453,2,1,2
107702056,61,1,2,2,SH,2,378.323351,1,2,2
107702056,62,1,2,1,HS,2,1289.474828,1,1,2
107702056,63,1,2,1,HS,2,483.62396,1,1,2
107702056,64,1,1,2,HS,2,357.727124,2,1,2
107702056,65,2,2,1,HS,2,593.163322,1,1,2
107702056,66,2,1,2,HS,2,574.588678,2,1,2
107702056,67,2,2,1,SS,1,404.218652,1,1,2
107702056,68,2,1,1,SS,1,473.926245,1,1,2
107702056,69,2,1,2,HH,1,620.720982,2,1,2
107702056,70,2,1,1,SS,1,673.675674,1,1,2
107702056,71,2,1,2,HS,2,483.401157,2,1,2
107702056,72,2,2,2,HH,1,605.42249,2,1,2
107702056,73,2,2,2,SH,2,780.10547,2,1,2
107702056,74,2,2,2,SH,2,874.022125,2,1,2
107702056,75,2,2,1,SS,1,406.693257,1,1,2
107702056,76,2,1,2,HH,1,403.365263,2,1,2
107702056,77,2,1,1,SS,1,-999,-999,3,2
107702056,78,2,2,2,HH,1,1114.477913,2,1,2
107702056,79,2,1,1,SS,1,517.141476,1,1,2
107702056,80,2,2,2,SH,2,917.567517,2,1,2
107702056,81,2,1,1,SH,2,973.831094,1,1,2
107702056,82,2,1,2,HH,1,706.745379,2,1,2
107702056,83,2,1,2,HS,2,675.494332,2,1,2
107702056,84,2,2,1,SS,1,943.745243,1,1,2
107702056,85,2,2,2,SH,2,495.399374,2,1,2
107702056,86,2,1,2,HS,2,930.848234,2,1,2
107702056,87,2,2,1,SS,1,500.79821,1,1,2
107702056,88,2,1,1,SH,2,773.237095,2,2,2
107702056,89,2,2,2,HH,1,755.518636,2,1,2
107702056,90,2,2,2,SH,2,683.411685,2,1,2
107702056,91,2,2,2,SH,2,550.723796,2,1,2
107702056,92,2,1,1,SS,1,712.080155,1,1,2
107702056,93,2,2,2,SH,2,575.799244,2,1,2
107702056,94,2,1,2,HH,1,533.841647,2,1,2
107702056,95,2,2,1,HS,2,870.242084,1,1,2
107702056,96,2,2,1,HS,2,456.474229,1,1,2
107702056,97,2,1,2,HH,1,418.807986,2,1,2
107702056,98,2,1,1,SS,1,1041.37831,1,1,2
107702056,99,2,2,1,HS,2,717.097423,1,1,2
107702056,100,2,1,2,HS,2,381.965757,2,1,2
107702056,101,2,2,1,SS,1,390.082829,1,1,2
107702056,102,2,1,1,SH,2,531.098165,1,1,2
107702056,103,2,2,1,HS,2,619.55339,1,1,2
107702056,104,2,2,1,HS,2,415.779444,1,1,2
107702056,105,2,1,1,SH,2,491.565637,1,1,2
107702056,106,2,1,1,SH,2,-999,-999,3,2
107702056,107,2,1,2,HH,1,753.736896,2,1,2
107702056,108,2,1,1,SH,2,626.624111,2,2,2
107702056,109,2,1,2,HS,2,1015.628023,2,1,2
107702056,110,2,1,2,HS,2,348.56392,2,1,2
107702056,111,2,1,1,SH,2,1029.394235,2,2,2
107702056,112,2,1,1,SH,2,977.466556,1,1,2
